date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrol,month,year,anomaly
2025-12-31,Uttar Pradesh,Farrukhabad,209724,4,12,0,16,12,2025,-1
2025-12-31,Uttar Pradesh,Fatehpur,212601,18,38,1,57,12,2025,-1
2025-12-31,Uttar Pradesh,Gautam Buddha Nagar,201304,1,18,0,19,12,2025,-1
2025-12-31,Uttar Pradesh,Gautam Buddha Nagar,203203,3,6,1,10,12,2025,-1
2025-12-31,Uttar Pradesh,Ghaziabad,201002,11,16,0,27,12,2025,-1
2025-12-31,Uttar Pradesh,Ghaziabad,201005,10,12,2,24,12,2025,-1
2025-12-31,Uttar Pradesh,Ghaziabad,201201,9,12,0,21,12,2025,-1
2025-12-31,Uttar Pradesh,Ghazipur,232333,0,14,0,14,12,2025,-1
2025-12-31,Uttar Pradesh,Ghazipur,233221,6,12,0,18,12,2025,-1
2025-12-31,Uttar Pradesh,Ghazipur,233305,0,12,0,12,12,2025,-1
2025-12-31,Uttar Pradesh,Ghazipur,275204,7,19,0,26,12,2025,-1
2025-12-31,Uttar Pradesh,Gonda,271122,12,19,0,31,12,2025,-1
2025-12-31,Uttar Pradesh,Gonda,271313,1,11,0,12,12,2025,-1
2025-12-31,Uttar Pradesh,Gonda,271503,19,12,0,31,12,2025,-1
2025-12-31,Uttar Pradesh,Gorakhpur,273016,3,15,0,18,12,2025,-1
2025-12-31,Uttar Pradesh,Gorakhpur,273202,5,15,0,20,12,2025,-1
2025-12-31,Uttar Pradesh,Gorakhpur,273212,6,18,0,24,12,2025,-1
2025-12-31,Uttar Pradesh,Gorakhpur,273402,3,20,1,24,12,2025,-1
2025-12-31,Uttar Pradesh,Gorakhpur,273403,4,13,0,17,12,2025,-1
2025-12-31,Uttar Pradesh,Gorakhpur,273406,0,9,0,9,12,2025,-1
2025-12-31,Uttar Pradesh,Gorakhpur,273407,4,14,0,18,12,2025,-1
2025-12-31,Uttar Pradesh,Hamirpur,210432,1,5,1,7,12,2025,-1
2025-12-31,Uttar Pradesh,Hapur,245207,11,6,1,18,12,2025,-1
2025-12-31,Uttar Pradesh,Hardoi,241124,2,14,1,17,12,2025,-1
2025-12-31,Uttar Pradesh,Hardoi,241301,3,8,3,14,12,2025,-1
2025-12-31,Uttar Pradesh,Hardoi,241302,4,10,0,14,12,2025,-1
2025-12-31,Uttar Pradesh,Hardoi,241401,3,13,1,17,12,2025,-1
2025-12-31,Uttar Pradesh,Hathras,204212,14,7,0,21,12,2025,-1
2025-12-31,Uttar Pradesh,Hathras,204213,10,10,0,20,12,2025,-1
2025-12-31,Uttar Pradesh,Hathras,204214,6,4,1,11,12,2025,-1
2025-12-31,Uttar Pradesh,Jalaun,285204,4,13,0,17,12,2025,-1
2025-12-31,Uttar Pradesh,Jaunpur,222133,2,13,0,15,12,2025,-1
2025-12-31,Uttar Pradesh,Jaunpur,222202,6,15,0,21,12,2025,-1
2025-12-31,Uttar Pradesh,Jaunpur,223101,1,10,0,11,12,2025,-1
2025-12-31,Uttar Pradesh,Jhansi,284003,13,15,1,29,12,2025,-1
2025-12-31,Uttar Pradesh,Kannauj,209721,8,21,0,29,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Dehat,209115,4,8,1,13,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Dehat,209303,6,15,0,21,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Nagar,208001,20,57,1,78,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Nagar,208010,1,10,1,12,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Nagar,208016,1,3,1,5,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Nagar,208022,1,11,0,12,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Nagar,209214,10,11,0,21,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Nagar,209217,14,7,0,21,12,2025,-1
2025-12-31,Uttar Pradesh,Kanpur Nagar,209401,2,14,2,18,12,2025,-1
2025-12-31,Uttar Pradesh,Kasganj,207243,8,23,1,32,12,2025,-1
2025-12-31,Uttar Pradesh,Kasganj,207403,7,7,1,15,12,2025,-1
2025-12-31,Uttar Pradesh,Kaushambi,212206,14,14,0,28,12,2025,-1
2025-12-31,Uttar Pradesh,Kaushambi,212217,17,14,0,31,12,2025,-1
2025-12-31,Uttar Pradesh,Kheri,262723,3,15,3,21,12,2025,-1
2025-12-31,Uttar Pradesh,Kheri,262802,20,30,0,50,12,2025,-1
2025-12-31,Uttar Pradesh,Kheri,262902,11,19,0,30,12,2025,-1
2025-12-31,Uttar Pradesh,Kheri,262906,1,8,2,11,12,2025,-1
2025-12-31,Uttar Pradesh,Kushinagar,274302,11,23,0,34,12,2025,-1
2025-12-31,Uttar Pradesh,Kushinagar,274303,11,15,0,26,12,2025,-1
2025-12-31,Uttar Pradesh,Lucknow,226004,4,17,0,21,12,2025,-1
2025-12-31,Uttar Pradesh,Lucknow,226021,10,17,0,27,12,2025,-1
2025-12-31,Uttar Pradesh,Lucknow,226023,1,12,0,13,12,2025,-1
2025-12-31,Uttar Pradesh,Lucknow,227202,1,6,2,9,12,2025,-1
2025-12-31,Uttar Pradesh,Maharajganj,273151,9,27,1,37,12,2025,-1
2025-12-31,Uttar Pradesh,Maharajganj,273162,6,23,2,31,12,2025,-1
2025-12-31,Uttar Pradesh,Maharajganj,273164,23,48,4,75,12,2025,-1
2025-12-31,Uttar Pradesh,Maharajganj,273301,2,16,1,19,12,2025,-1
2025-12-31,Uttar Pradesh,Mahoba,210426,4,11,0,15,12,2025,-1
2025-12-31,Uttar Pradesh,Mahoba,210429,15,7,1,23,12,2025,-1
2025-12-31,Uttar Pradesh,Mainpuri,205119,0,9,1,10,12,2025,-1
2025-12-31,Uttar Pradesh,Mainpuri,205265,5,20,0,25,12,2025,-1
2025-12-31,Uttar Pradesh,Mathura,281301,9,22,0,31,12,2025,-1
2025-12-31,Uttar Pradesh,Mau,276129,0,11,0,11,12,2025,-1
2025-12-31,Uttar Pradesh,Meerut,250002,55,62,4,121,12,2025,-1
2025-12-31,Uttar Pradesh,Meerut,250342,9,19,0,28,12,2025,-1
2025-12-31,Uttar Pradesh,Mirzapur,231001,15,43,0,58,12,2025,-1
2025-12-31,Uttar Pradesh,Mirzapur,231301,0,9,0,9,12,2025,-1
2025-12-31,Uttar Pradesh,Moradabad,202413,16,8,0,24,12,2025,-1
2025-12-31,Uttar Pradesh,Moradabad,244401,9,10,0,19,12,2025,-1
2025-12-31,Uttar Pradesh,Muzaffarnagar,251314,14,18,0,32,12,2025,-1
2025-12-31,Uttar Pradesh,Pilibhit,262122,38,28,1,67,12,2025,-1
2025-12-31,Uttar Pradesh,Pratapgarh,230135,6,11,0,17,12,2025,-1
2025-12-31,Uttar Pradesh,Pratapgarh,230204,22,16,0,38,12,2025,-1
2025-12-31,Uttar Pradesh,Rae Bareli,229122,4,13,0,17,12,2025,-1
2025-12-31,Uttar Pradesh,Rae Bareli,229130,1,4,1,6,12,2025,-1
2025-12-31,Uttar Pradesh,Rae Bareli,229202,0,6,1,7,12,2025,-1
2025-12-31,Uttar Pradesh,Rae Bareli,229301,18,24,0,42,12,2025,-1
2025-12-31,Uttar Pradesh,Rae Bareli,229308,6,10,0,16,12,2025,-1
2025-12-31,Uttar Pradesh,Rampur,244921,28,22,2,52,12,2025,-1
2025-12-31,Uttar Pradesh,Saharanpur,247232,7,10,0,17,12,2025,-1
2025-12-31,Uttar Pradesh,Sambhal,202522,8,43,7,58,12,2025,-1
2025-12-31,Uttar Pradesh,Sambhal,244102,26,7,1,34,12,2025,-1
2025-12-31,Uttar Pradesh,Sant Kabir Nagar,272172,3,11,0,14,12,2025,-1
2025-12-31,Uttar Pradesh,Sant Kabir Nagar,272199,4,18,0,22,12,2025,-1
2025-12-31,Uttar Pradesh,Sant Ravidas Nagar,221314,2,15,0,17,12,2025,-1
2025-12-31,Uttar Pradesh,Sant Ravidas Nagar,221401,9,17,1,27,12,2025,-1
2025-12-31,Uttar Pradesh,Siddharthnagar,272153,9,56,0,65,12,2025,-1
2025-12-31,Uttar Pradesh,Siddharthnagar,272201,1,18,0,19,12,2025,-1
2025-12-31,Uttar Pradesh,Siddharthnagar,272204,2,9,1,12,12,2025,-1
2025-12-31,Uttar Pradesh,Sitapur,261001,24,31,0,55,12,2025,-1
2025-12-31,Uttar Pradesh,Sitapur,261135,25,31,1,57,12,2025,-1
2025-12-31,Uttar Pradesh,Sitapur,261145,14,7,1,22,12,2025,-1
2025-12-31,Uttar Pradesh,Sitapur,261202,12,13,4,29,12,2025,-1
2025-12-31,Uttar Pradesh,Sitapur,261208,11,9,0,20,12,2025,-1
2025-12-31,Uttar Pradesh,Sonbhadra,231213,12,9,0,21,12,2025,-1
2025-12-31,Uttar Pradesh,Sultanpur,228001,9,19,0,28,12,2025,-1
2025-12-31,Uttar Pradesh,Sultanpur,228132,7,13,0,20,12,2025,-1
2025-12-31,Uttar Pradesh,Unnao,209831,6,17,0,23,12,2025,-1
2025-12-31,Uttar Pradesh,Unnao,209859,15,24,1,40,12,2025,-1
2025-12-31,Uttar Pradesh,Unnao,241502,2,11,1,14,12,2025,-1
2025-12-31,Uttar Pradesh,Varanasi,221001,13,42,2,57,12,2025,-1
2025-12-31,Uttar Pradesh,Varanasi,221010,5,9,1,15,12,2025,-1
2025-12-31,Uttar Pradesh,Varanasi,221101,7,20,0,27,12,2025,-1
2025-12-31,Uttar Pradesh,Varanasi,221307,7,13,1,21,12,2025,-1
2025-12-31,Uttarakhand,Dehradun,248001,20,13,0,33,12,2025,-1
2025-12-31,Uttarakhand,Haridwar,247667,42,12,0,54,12,2025,-1
2025-12-31,Uttarakhand,Haridwar,247671,12,8,0,20,12,2025,-1
2025-12-31,Uttarakhand,Udham Singh Nagar,262401,25,11,0,36,12,2025,-1
2025-12-31,West Bengal,Bankura,722207,8,10,0,18,12,2025,-1
2025-12-31,West Bengal,Barddhaman,713207,0,2,1,3,12,2025,-1
2025-12-31,West Bengal,Howrah,711303,17,10,0,27,12,2025,-1
2025-12-31,West Bengal,Jalpaiguri,735210,3,9,1,13,12,2025,-1
2025-12-31,West Bengal,Jalpaiguri,735221,2,11,0,13,12,2025,-1
2025-12-31,West Bengal,Jalpaiguri,735224,2,18,0,20,12,2025,-1
2025-12-31,West Bengal,Kolkata,700006,2,4,2,8,12,2025,-1
2025-12-31,West Bengal,Kolkata,700018,3,11,0,14,12,2025,-1
2025-12-31,West Bengal,Malda,732102,16,11,0,27,12,2025,-1
2025-12-31,West Bengal,Malda,732207,9,11,0,20,12,2025,-1
2025-12-31,West Bengal,Murshidabad,742201,16,6,0,22,12,2025,-1
2025-12-31,West Bengal,South 24 Parganas,700039,1,6,1,8,12,2025,-1
2025-12-31,West Bengal,South 24 Parganas,700066,1,14,0,15,12,2025,-1
2025-12-31,West Bengal,South 24 Parganas,743330,4,10,0,14,12,2025,-1
2025-12-31,West Bengal,South 24 Parganas,743354,8,8,1,17,12,2025,-1
2025-12-31,West Bengal,South 24 Parganas,743376,17,18,1,36,12,2025,-1
2025-12-31,West Bengal,South 24 Parganas,743502,20,21,1,42,12,2025,-1
2025-12-31,West Bengal,Uttar Dinajpur,733210,31,37,0,68,12,2025,-1
2025-12-31,West Bengal,Uttar Dinajpur,733215,23,31,0,54,12,2025,-1
2025-12-31,West Bengal,West Midnapore,721301,0,3,1,4,12,2025,-1
2025-12-31,Andhra Pradesh,Hyderabad,500053,15,6,0,21,12,2025,-1
2025-12-31,Assam,Dhemaji,787057,6,10,0,16,12,2025,-1
2025-12-31,Assam,Hailakandi,788162,2,8,1,11,12,2025,-1
2025-12-31,Assam,Kamrup,781136,17,7,0,24,12,2025,-1
2025-12-31,Assam,Kamrup,781354,10,11,0,21,12,2025,-1
2025-12-31,Assam,Karimganj,788725,1,4,1,6,12,2025,-1
2025-12-31,Assam,Lakhimpur,787055,31,5,0,36,12,2025,-1
2025-12-31,Assam,Marigaon,782127,6,12,0,18,12,2025,-1
2025-12-31,Assam,Tinsukia,786151,4,6,12,22,12,2025,-1
2025-12-31,Assam,Tinsukia,786156,0,3,7,10,12,2025,-1
2025-12-31,Assam,Tinsukia,786170,2,3,7,12,12,2025,-1
2025-12-31,Assam,Udalguri,784510,0,1,2,3,12,2025,-1
2025-12-31,Bihar,Araria,854336,13,9,3,25,12,2025,-1
2025-12-31,Bihar,Aurangabad,824103,3,14,0,17,12,2025,-1
2025-12-31,Bihar,Aurangabad,824115,1,24,1,26,12,2025,-1
2025-12-31,Bihar,Aurangabad,824202,0,9,0,9,12,2025,-1
2025-12-31,Bihar,Banka,813102,9,28,0,37,12,2025,-1
2025-12-31,Bihar,Banka,813103,4,14,0,18,12,2025,-1
2025-12-31,Bihar,Banka,813110,4,18,0,22,12,2025,-1
2025-12-31,Bihar,Begusarai,848201,16,28,0,44,12,2025,-1
2025-12-31,Bihar,Begusarai,848202,25,18,0,43,12,2025,-1
2025-12-31,Bihar,Begusarai,851112,14,19,0,33,12,2025,-1
2025-12-31,Bihar,Begusarai,851131,8,22,0,30,12,2025,-1
2025-12-31,Bihar,Bhagalpur,813105,7,11,1,19,12,2025,-1
2025-12-31,Bihar,Bhagalpur,813204,6,19,0,25,12,2025,-1
2025-12-31,Bihar,Bhagalpur,853202,6,12,0,18,12,2025,-1
2025-12-31,Bihar,Bhojpur,802154,4,19,0,23,12,2025,-1
2025-12-31,Bihar,Bhojpur,802156,1,19,0,20,12,2025,-1
2025-12-31,Bihar,Bhojpur,802162,2,15,0,17,12,2025,-1
2025-12-31,Bihar,Bhojpur,802164,2,29,1,32,12,2025,-1
2025-12-31,Bihar,Bhojpur,802165,1,11,0,12,12,2025,-1
2025-12-31,Bihar,Bhojpur,802203,0,22,1,23,12,2025,-1
2025-12-31,Bihar,Bhojpur,802208,1,11,0,12,12,2025,-1
2025-12-31,Bihar,Bhojpur,802223,2,22,1,25,12,2025,-1
2025-12-31,Bihar,Bhojpur,802314,0,23,0,23,12,2025,-1
2025-12-31,Bihar,Buxar,802117,9,12,0,21,12,2025,-1
2025-12-31,Bihar,Darbhanga,846001,4,15,0,19,12,2025,-1
2025-12-31,Bihar,Darbhanga,847427,8,8,2,18,12,2025,-1
2025-12-31,Bihar,East Champaran,845315,3,20,2,25,12,2025,-1
2025-12-31,Bihar,East Champaran,845428,4,11,0,15,12,2025,-1
2025-12-31,Bihar,East Champaran,845431,3,35,2,40,12,2025,-1
2025-12-31,Bihar,East Champaran,845432,7,13,2,22,12,2025,-1
2025-12-31,Bihar,East Champaran,845433,7,35,1,43,12,2025,-1
2025-12-31,Bihar,East Champaran,845456,0,15,1,16,12,2025,-1
2025-12-31,Bihar,Gaya,805131,1,18,1,20,12,2025,-1
2025-12-31,Bihar,Gaya,823311,3,39,2,44,12,2025,-1
2025-12-31,Bihar,Gaya,824116,0,9,0,9,12,2025,-1
2025-12-31,Bihar,Gaya,824118,6,23,0,29,12,2025,-1
2025-12-31,Bihar,Gaya,824233,6,54,0,60,12,2025,-1
2025-12-31,Bihar,Gaya,824235,1,34,0,35,12,2025,-1
2025-12-31,Bihar,Gopalganj,841437,5,23,0,28,12,2025,-1
2025-12-31,Bihar,Jamui,811301,4,20,0,24,12,2025,-1
2025-12-31,Bihar,Jamui,811312,12,13,0,25,12,2025,-1
2025-12-31,Bihar,Jehanabad,804408,2,30,0,32,12,2025,-1
2025-12-31,Bihar,Jehanabad,804418,4,22,2,28,12,2025,-1
2025-12-31,Bihar,Kaimur (Bhabua),821108,5,14,0,19,12,2025,-1
2025-12-31,Bihar,Kaimur (Bhabua),821109,5,30,0,35,12,2025,-1
2025-12-31,Bihar,Katihar,854103,6,20,0,26,12,2025,-1
2025-12-31,Bihar,Katihar,854105,6,16,1,23,12,2025,-1
2025-12-31,Bihar,Katihar,854107,16,10,0,26,12,2025,-1
2025-12-31,Bihar,Katihar,854108,13,16,0,29,12,2025,-1
2025-12-31,Bihar,Khagaria,851203,6,18,0,24,12,2025,-1
2025-12-31,Bihar,Lakhisarai,811311,13,50,0,63,12,2025,-1
2025-12-31,Bihar,Madhepura,852122,17,38,0,55,12,2025,-1
2025-12-31,Bihar,Madhepura,852128,7,60,0,67,12,2025,-1
2025-12-31,Bihar,Madhepura,852210,32,52,1,85,12,2025,-1
2025-12-31,Bihar,Madhepura,852213,13,24,1,38,12,2025,-1
2025-12-31,Bihar,Madhubani,847222,7,13,1,21,12,2025,-1
2025-12-31,Bihar,Madhubani,847226,7,16,2,25,12,2025,-1
2025-12-31,Bihar,Madhubani,847235,3,17,1,21,12,2025,-1
2025-12-31,Bihar,Madhubani,847305,1,7,1,9,12,2025,-1
2025-12-31,Bihar,Munger,811211,4,28,0,32,12,2025,-1
2025-12-31,Bihar,Munger,813321,4,19,0,23,12,2025,-1
2025-12-31,Bihar,Muzaffarpur,843102,1,7,1,9,12,2025,-1
2025-12-31,Bihar,Muzaffarpur,843108,2,11,1,14,12,2025,-1
2025-12-31,Bihar,Muzaffarpur,843111,13,35,2,50,12,2025,-1
2025-12-31,Bihar,Muzaffarpur,844120,4,23,0,27,12,2025,-1
2025-12-31,Bihar,Nalanda,801303,4,25,0,29,12,2025,-1
2025-12-31,Bihar,Nalanda,803114,6,8,1,15,12,2025,-1
2025-12-31,Bihar,Nawada,805104,1,14,0,15,12,2025,-1
2025-12-31,Bihar,Patna,800001,2,29,1,32,12,2025,-1
2025-12-31,Bihar,Patna,800002,3,16,0,19,12,2025,-1
2025-12-31,Bihar,Patna,800006,1,18,0,19,12,2025,-1
2025-12-31,Bihar,Patna,800008,3,35,0,38,12,2025,-1
2025-12-31,Bihar,Patna,800009,2,14,1,17,12,2025,-1
2025-12-31,Bihar,Patna,800014,2,9,2,13,12,2025,-1
2025-12-31,Bihar,Patna,800020,2,11,0,13,12,2025,-1
2025-12-31,Bihar,Patna,801110,2,19,0,21,12,2025,-1
2025-12-31,Bihar,Patna,803201,4,36,0,40,12,2025,-1
2025-12-31,Bihar,Patna,803211,5,11,0,16,12,2025,-1
2025-12-31,Bihar,Patna,803302,1,11,1,13,12,2025,-1
2025-12-31,Bihar,Patna,804451,6,14,0,20,12,2025,-1
2025-12-31,Bihar,Purnia,853204,3,11,0,14,12,2025,-1
2025-12-31,Bihar,Purnia,854101,14,20,0,34,12,2025,-1
2025-12-31,Bihar,Purnia,854204,54,34,3,91,12,2025,-1
2025-12-31,Bihar,Purnia,854315,24,33,1,58,12,2025,-1
2025-12-31,Bihar,Rohtas,802212,1,25,1,27,12,2025,-1
2025-12-31,Bihar,Rohtas,802214,1,11,1,13,12,2025,-1
2025-12-31,Bihar,Rohtas,821301,0,11,0,11,12,2025,-1
2025-12-31,Bihar,Saharsa,852123,3,11,0,14,12,2025,-1
2025-12-31,Bihar,Saharsa,852201,6,23,1,30,12,2025,-1
2025-12-31,Bihar,Samastipur,848114,45,60,0,105,12,2025,-1
2025-12-31,Bihar,Samastipur,848122,8,12,1,21,12,2025,-1
2025-12-31,Bihar,Samastipur,848129,7,19,1,27,12,2025,-1
2025-12-31,Bihar,Samastipur,848133,11,5,1,17,12,2025,-1
2025-12-31,Bihar,Samastipur,848205,12,22,0,34,12,2025,-1
2025-12-31,Bihar,Samastipur,848209,10,14,0,24,12,2025,-1
2025-12-31,Bihar,Samastipur,848302,10,12,0,22,12,2025,-1
2025-12-31,Bihar,Saran,841101,6,39,0,45,12,2025,-1
2025-12-31,Bihar,Saran,841205,3,15,0,18,12,2025,-1
2025-12-31,Bihar,Saran,841219,3,23,1,27,12,2025,-1
2025-12-31,Bihar,Saran,841402,0,9,0,9,12,2025,-1
2025-12-31,Bihar,Saran,841414,5,26,0,31,12,2025,-1
2025-12-31,Bihar,Saran,841424,4,50,1,55,12,2025,-1
2025-12-31,Bihar,Sheohar,843316,1,14,0,15,12,2025,-1
2025-12-31,Bihar,Sitamarhi,843117,5,11,1,17,12,2025,-1
2025-12-31,Bihar,Sitamarhi,843315,3,17,1,21,12,2025,-1
2025-12-31,Bihar,Sitamarhi,843324,19,27,7,53,12,2025,-1
2025-12-31,Bihar,Sitamarhi,843331,19,16,2,37,12,2025,-1
2025-12-31,Bihar,Sitamarhi,843332,6,10,1,17,12,2025,-1
2025-12-31,Bihar,Siwan,841203,5,14,0,19,12,2025,-1
2025-12-31,Bihar,Siwan,841238,9,21,0,30,12,2025,-1
2025-12-31,Bihar,Siwan,841241,6,17,0,23,12,2025,-1
2025-12-31,Bihar,Siwan,841286,2,12,0,14,12,2025,-1
2025-12-31,Bihar,Siwan,841416,0,10,0,10,12,2025,-1
2025-12-31,Bihar,Siwan,841435,2,15,0,17,12,2025,-1
2025-12-31,Bihar,Siwan,841438,3,10,0,13,12,2025,-1
2025-12-31,Bihar,Supaul,852105,4,19,1,24,12,2025,-1
2025-12-31,Bihar,Supaul,852214,6,19,0,25,12,2025,-1
2025-12-31,Bihar,Supaul,852218,3,12,0,15,12,2025,-1
2025-12-31,Bihar,Vaishali,844121,8,17,0,25,12,2025,-1
2025-12-31,Bihar,Vaishali,844505,18,25,3,46,12,2025,-1
2025-12-31,Bihar,Vaishali,844506,4,11,0,15,12,2025,-1
2025-12-31,Bihar,West Champaran,845103,2,25,1,28,12,2025,-1
2025-12-31,Bihar,West Champaran,845106,7,45,0,52,12,2025,-1
2025-12-31,Bihar,West Champaran,845307,6,45,3,54,12,2025,-1
2025-12-31,Bihar,West Champaran,845438,21,86,3,110,12,2025,-1
2025-12-31,Bihar,West Champaran,845452,23,64,0,87,12,2025,-1
2025-12-31,Bihar,West Champaran,845455,10,53,5,68,12,2025,-1
2025-12-31,Chhattisgarh,Balrampur,497225,17,18,0,35,12,2025,-1
2025-12-31,Chhattisgarh,Bastar,494001,54,20,0,74,12,2025,-1
2025-12-31,Chhattisgarh,Bastar,494115,48,25,0,73,12,2025,-1
2025-12-31,Chhattisgarh,Bemetara,491335,32,4,0,36,12,2025,-1
2025-12-31,Chhattisgarh,Bemetara,491337,20,2,0,22,12,2025,-1
2025-12-31,Chhattisgarh,Bijapur,494444,73,44,0,117,12,2025,-1
2025-12-31,Chhattisgarh,Janjgir-champa,495668,19,3,0,22,12,2025,-1
2025-12-31,Chhattisgarh,Jashpur,496224,2,12,0,14,12,2025,-1
2025-12-31,Chhattisgarh,Kawardha,491995,24,8,0,32,12,2025,-1
2025-12-31,Chhattisgarh,Kondagaon,494331,6,14,0,20,12,2025,-1
2025-12-31,Chhattisgarh,Mungeli,495115,26,4,0,30,12,2025,-1
2025-12-31,Chhattisgarh,Raipur,493225,28,1,0,29,12,2025,-1
2025-12-31,Chhattisgarh,Rajnandgaon,491441,27,2,0,29,12,2025,-1
2025-12-31,Chhattisgarh,Rajnandgaon,491668,17,2,0,19,12,2025,-1
2025-12-31,Chhattisgarh,Sukma,494115,26,17,0,43,12,2025,-1
2025-12-31,Chhattisgarh,Surajpur,497333,12,8,0,20,12,2025,-1
2025-12-31,Delhi,Central Delhi,110005,11,2,2,15,12,2025,-1
2025-12-31,Delhi,East Delhi,110092,31,13,0,44,12,2025,-1
2025-12-31,Delhi,East Delhi,110095,13,7,0,20,12,2025,-1
2025-12-31,Delhi,South Delhi,110044,37,18,2,57,12,2025,-1
2025-12-31,Delhi,South Delhi,110076,39,4,0,43,12,2025,-1
2025-12-31,Delhi,South West Delhi,110045,21,4,4,29,12,2025,-1
2025-12-31,Delhi,West Delhi,110041,34,17,4,55,12,2025,-1
2025-12-31,Gujarat,Ahmedabad,382440,2,11,0,13,12,2025,-1
2025-12-31,Gujarat,Banaskantha,385310,4,14,0,18,12,2025,-1
2025-12-31,Gujarat,Dahod,389170,10,13,0,23,12,2025,-1
2025-12-31,Gujarat,Rajkot,360002,5,5,1,11,12,2025,-1
2025-12-31,Gujarat,Rajkot,360003,10,10,0,20,12,2025,-1
2025-12-31,Gujarat,Surat,395006,23,16,0,39,12,2025,-1
2025-12-31,Gujarat,Surendra Nagar,363310,11,6,1,18,12,2025,-1
2025-12-31,Gujarat,Valsad,396065,25,8,0,33,12,2025,-1
2025-12-31,Haryana,Bhiwani,127021,20,1,0,21,12,2025,-1
2025-12-31,Haryana,Gurgaon,122001,27,17,0,44,12,2025,-1
2025-12-31,Haryana,Mahendragarh,123001,17,3,0,20,12,2025,-1
2025-12-31,Haryana,Mewat,122107,36,9,0,45,12,2025,-1
2025-12-31,Haryana,Palwal,121103,29,10,0,39,12,2025,-1
2025-12-31,Haryana,Panipat,132103,43,11,1,55,12,2025,-1
2025-12-31,Haryana,Sonipat,131001,32,3,0,35,12,2025,-1
2025-12-31,Haryana,Sonipat,131101,18,1,0,19,12,2025,-1
2025-12-31,Jammu and Kashmir,Ramban,182144,9,13,0,22,12,2025,-1
2025-12-31,Jammu and Kashmir,Shupiyan,192303,15,9,0,24,12,2025,-1
2025-12-31,Jharkhand,Bokaro,828403,4,7,1,12,12,2025,-1
2025-12-31,Jharkhand,Deoghar,814113,1,12,0,13,12,2025,-1
2025-12-31,Jharkhand,Deoghar,814149,9,9,0,18,12,2025,-1
2025-12-31,Jharkhand,Dhanbad,828109,18,21,0,39,12,2025,-1
2025-12-31,Jharkhand,East Singhbhum,832101,22,4,0,26,12,2025,-1
2025-12-31,Jharkhand,Garhwa,822114,32,22,0,54,12,2025,-1
2025-12-31,Jharkhand,Giridih,815318,8,10,0,18,12,2025,-1
2025-12-31,Jharkhand,Giridih,825324,16,34,0,50,12,2025,-1
2025-12-31,Jharkhand,Jamtara,815359,1,10,0,11,12,2025,-1
2025-12-31,Jharkhand,Khunti,835210,7,12,0,19,12,2025,-1
2025-12-31,Jharkhand,Khunti,835227,5,13,0,18,12,2025,-1
2025-12-31,Jharkhand,Palamu,822113,36,9,0,45,12,2025,-1
2025-12-31,Jharkhand,Palamu,822116,15,10,0,25,12,2025,-1
2025-12-31,Jharkhand,Sahebganj,816109,10,24,0,34,12,2025,-1
2025-12-31,Jharkhand,Seraikela-Kharsawan,831012,3,5,1,9,12,2025,-1
2025-12-31,Karnataka,Bangalore,560045,7,4,1,12,12,2025,-1
2025-12-31,Karnataka,Bengaluru,560016,1,5,8,14,12,2025,-1
2025-12-31,Karnataka,Bengaluru,560067,9,2,2,13,12,2025,-1
2025-12-31,Karnataka,Vijayapura,586128,8,3,2,13,12,2025,-1
2025-12-31,Karnataka,Yadgir,585214,3,5,1,9,12,2025,-1
2025-12-31,Kerala,Malappuram,673638,6,10,0,16,12,2025,-1
2025-12-31,Kerala,Malappuram,673639,10,9,0,19,12,2025,-1
2025-12-31,Kerala,Malappuram,676306,8,11,0,19,12,2025,-1
2025-12-31,Madhya Pradesh,Agar Malwa,465445,11,9,0,20,12,2025,-1
2025-12-31,Madhya Pradesh,Ashok Nagar,473331,33,16,0,49,12,2025,-1
2025-12-31,Madhya Pradesh,Barwani,451447,14,18,1,33,12,2025,-1
2025-12-31,Madhya Pradesh,Barwani,451881,8,14,0,22,12,2025,-1
2025-12-31,Madhya Pradesh,Bhind,477116,12,21,0,33,12,2025,-1
2025-12-31,Madhya Pradesh,Bhopal,462001,30,7,0,37,12,2025,-1
2025-12-31,Madhya Pradesh,Burhanpur,450331,42,26,1,69,12,2025,-1
2025-12-31,Madhya Pradesh,Chhatarpur,471105,20,15,0,35,12,2025,-1
2025-12-31,Madhya Pradesh,Chhatarpur,471318,19,4,0,23,12,2025,-1
2025-12-31,Madhya Pradesh,Chhatarpur,471606,34,6,1,41,12,2025,-1
2025-12-31,Madhya Pradesh,Chhindwara,480001,24,2,0,26,12,2025,-1
2025-12-31,Madhya Pradesh,Chhindwara,480551,19,0,0,19,12,2025,-1
2025-12-31,Madhya Pradesh,Damoh,470661,22,2,0,24,12,2025,-1
2025-12-31,Madhya Pradesh,Damoh,470880,28,14,0,42,12,2025,-1
